horizon,kind,label,mode,family,n_paths,usable_blocks,median_sharpe,q1_sharpe,q3_sharpe,iqr_spread,frac_paths_positive,median_path_return,total_trades,insufficient,reason
short,pair,all(ma_crossover+ts_momentum),all,trend+momentum,21,7,-2.979287915220293,-4.279656530325812,-2.0804565307393057,2.199199999586506,0.0,-0.2499043537380602,440,False,
short,pair,any(ma_crossover+ts_momentum),any,trend+momentum,21,7,-1.9068979897587737,-3.4959255820135517,-1.4571100098868603,2.0388155721266914,0.047619047619047616,-0.23087288122689587,466,False,
short,pair,all(ma_crossover+sma_regime),all,trend+regime-filter,21,7,-2.526164127517371,-2.9278283586362055,-0.616977509194756,2.3108508494414495,0.09523809523809523,-0.19657431196032005,252,False,
short,pair,any(ma_crossover+sma_regime),any,trend+regime-filter,21,7,-2.3055038894313507,-3.891353431920473,-0.9550514326178067,2.936301999302666,0.047619047619047616,-0.2419930925297169,234,False,
short,pair,all(ma_crossover+breakout),all,trend+breakout,21,7,-2.7988199603083737,-4.233678561489357,-2.508540709009126,1.7251378524802305,0.0,-0.20683388854467122,278,False,
short,pair,any(ma_crossover+breakout),any,trend+breakout,21,7,-2.0097838567092055,-2.9483908789127034,-0.8075771936075525,2.140813685305151,0.047619047619047616,-0.2575273786356509,272,False,
short,pair,all(ma_crossover+bb_breakout),all,trend+breakout,21,7,-2.8717129047901997,-4.390635017778747,-1.6970605927723348,2.693574425006412,0.047619047619047616,-0.18097688397199152,236,False,
short,pair,any(ma_crossover+bb_breakout),any,trend+breakout,21,7,-1.342204430067832,-2.771271024798763,-0.2497608181652529,2.52151020663351,0.23809523809523808,-0.16638697539913727,238,False,
short,pair,all(ma_crossover+keltner),all,trend+breakout,21,7,-2.3529138914989933,-2.9281803886525064,-0.216647777293045,2.7115326113594613,0.23809523809523808,-0.08156697588150352,88,False,
short,pair,any(ma_crossover+keltner),any,trend+breakout,21,7,-2.0350100101326323,-3.6481919528712208,-0.8547846747373902,2.793407278133831,0.09523809523809523,-0.20386937073618416,204,False,
short,pair,all(ma_crossover+rsi),all,trend+oscillator-reversion,21,7,-0.8349463650300719,-3.0897949057509466,0.287840175415765,3.3776350811667117,0.42857142857142855,-0.0321649647221095,166,False,
short,pair,any(ma_crossover+rsi),any,trend+oscillator-reversion,21,7,-2.677441664604938,-3.587332512049385,-1.8530688712316126,1.7342636408177725,0.047619047619047616,-0.35196382001040627,352,False,
short,pair,all(ma_crossover+stochastic),all,trend+oscillator-reversion,21,7,-2.2353067903386394,-3.317761404402405,-0.8718986662850159,2.445862738117389,0.09523809523809523,-0.06310187084039598,124,False,
short,pair,any(ma_crossover+stochastic),any,trend+oscillator-reversion,21,7,-1.820046797727644,-2.875685752694497,-0.8894489458190828,1.9862368068754144,0.09523809523809523,-0.25137671547283713,310,False,
short,pair,all(ma_crossover+bb_reversion),all,trend+mean-reversion,21,7,-0.37600412378710046,-1.5308680105932313,0.8492646108938192,2.3801326214870504,0.42857142857142855,-0.015913087754747757,142,False,
short,pair,any(ma_crossover+bb_reversion),any,trend+mean-reversion,21,7,-2.7213421525381056,-3.675047157603452,-1.8644164769218785,1.8106306806815733,0.047619047619047616,-0.36090159965800195,356,False,
short,pair,all(ma_crossover+zscore),all,trend+mean-reversion,21,7,-0.3089072146981216,-1.6245275242408126,0.9719461918341344,2.596473716074947,0.42857142857142855,-0.013838627374408441,134,False,
short,pair,any(ma_crossover+zscore),any,trend+mean-reversion,21,7,-2.7054634438875516,-3.889844402175719,-1.5543402411941483,2.3355041609815705,0.047619047619047616,-0.3593109504310207,350,False,
short,pair,all(ma_crossover+vwap_reversion),all,trend+mean-reversion,21,7,-1.9877430281195811,-3.3200582237074543,0.4297293974774996,3.7497876211849537,0.2857142857142857,-0.11010419194207266,226,False,
short,pair,any(ma_crossover+vwap_reversion),any,trend+mean-reversion,21,7,-2.9942466945529436,-3.7038767638266483,-2.219381846311827,1.4844949175148212,0.0,-0.39168385268620076,356,False,
short,pair,all(ma_crossover+obv_trend),all,trend+volume-flow,21,7,-2.7735315424871243,-3.7990436376738552,-2.156793723376424,1.6422499142974312,0.0,-0.22950057638244437,472,False,
short,pair,any(ma_crossover+obv_trend),any,trend+volume-flow,21,7,-1.6417405349281957,-2.5263862060739783,-0.6537865624869819,1.8725996435869965,0.19047619047619047,-0.2109085759436118,568,False,
short,pair,all(macd+ts_momentum),all,trend+momentum,21,7,-3.5344512580383705,-4.636404021038854,-1.8535696874355483,2.7828343336033057,0.047619047619047616,-0.2542167784378344,898,False,
short,pair,any(macd+ts_momentum),any,trend+momentum,21,7,-3.175409765471921,-3.9584499078400635,-2.2149913755865667,1.7434585322534968,0.0,-0.37779931201483774,944,False,
short,pair,all(macd+sma_regime),all,trend+regime-filter,21,7,-2.942537355621808,-3.5168697362469055,-1.8141174052467095,1.702752331000196,0.0,-0.1926888330162747,616,False,
short,pair,any(macd+sma_regime),any,trend+regime-filter,21,7,-2.570028975862862,-3.116184201264814,-2.0437360293644353,1.0724481719003789,0.0,-0.35337469185963377,832,False,
short,pair,all(macd+breakout),all,trend+breakout,21,7,-1.1970545536580113,-3.562701560499317,-0.27127211880714097,3.291429441692176,0.23809523809523808,-0.10360366610301097,590,False,
short,pair,any(macd+breakout),any,trend+breakout,21,7,-3.051790895336904,-4.455674319432226,-2.216680860173754,2.2389934592584715,0.0,-0.35390796479298026,916,False,
short,pair,all(macd+bb_breakout),all,trend+breakout,21,7,-0.8359852274224567,-2.806087446753461,0.8422287425243248,3.648316189277786,0.38095238095238093,-0.05945554259775632,410,False,
short,pair,any(macd+bb_breakout),any,trend+breakout,21,7,-2.8162201529609936,-4.801541263838391,-2.0420911587790322,2.759450105059359,0.047619047619047616,-0.3289190945969923,1016,False,
short,pair,all(macd+keltner),all,trend+breakout,21,7,-0.722055358522432,-1.9034822933007343,0.45653188154721047,2.3600141748479446,0.38095238095238093,-0.028510090055798076,130,False,
short,pair,any(macd+keltner),any,trend+breakout,21,7,-3.085453969673653,-4.068834823103685,-1.7293498571119539,2.3394849659917307,0.047619047619047616,-0.3467478335255447,1114,False,
short,pair,all(macd+rsi),all,trend+oscillator-reversion,21,7,-2.3316847034832078,-2.7968714748217325,-1.3581712093835225,1.43870026543821,0.047619047619047616,-0.15578794104427496,474,False,
short,pair,any(macd+rsi),any,trend+oscillator-reversion,21,7,-2.654223492704439,-3.0704711687151143,-1.856335112716231,1.2141360559988832,0.0,-0.3105342921937192,930,False,
short,pair,all(macd+stochastic),all,trend+oscillator-reversion,21,7,-1.5554312103414327,-2.2819199060320456,-1.1652692834507647,1.116650622581281,0.0,-0.11371679730669149,462,False,
short,pair,any(macd+stochastic),any,trend+oscillator-reversion,21,7,-1.8644551184262768,-2.9726474714176683,-1.3870289481588176,1.5856185232588507,0.0,-0.27849513810866144,930,False,
short,pair,all(macd+bb_reversion),all,trend+mean-reversion,21,7,-2.750694381697949,-3.681663545873408,-1.580051517674736,2.101612028198672,0.047619047619047616,-0.15616078299374303,450,False,
short,pair,any(macd+bb_reversion),any,trend+mean-reversion,21,7,-2.0191099587003576,-2.7683357101298265,-0.972038634113417,1.7962970760164096,0.0,-0.2969708583768895,928,False,
short,pair,all(macd+zscore),all,trend+mean-reversion,21,7,-2.709975490077707,-3.7957317516409628,-1.580051517674736,2.2156802339662267,0.047619047619047616,-0.14535159839157896,440,False,
short,pair,any(macd+zscore),any,trend+mean-reversion,21,7,-1.9747429023004033,-2.7662876458396184,-0.8877466746097966,1.8785409712298218,0.047619047619047616,-0.28116900128004474,938,False,
short,pair,all(macd+vwap_reversion),all,trend+mean-reversion,21,7,-3.101014319671701,-3.924713347579704,-2.391275423851379,1.5334379237283247,0.0,-0.2157228871969008,500,False,
short,pair,any(macd+vwap_reversion),any,trend+mean-reversion,21,7,-2.261006145875806,-2.77584387057534,-1.757424856428353,1.0184190141469869,0.0,-0.34355549004466734,872,False,
short,pair,all(macd+obv_trend),all,trend+volume-flow,21,7,-1.4175743718483382,-4.02163113772559,-0.020679271209628793,4.000951866515962,0.23809523809523808,-0.15109390205553452,998,False,
short,pair,any(macd+obv_trend),any,trend+volume-flow,21,7,-2.7163750131883537,-3.1494919491677518,-1.9768144573899602,1.1726774917777916,0.0,-0.3228333233474807,994,False,
short,pair,all(ts_momentum+sma_regime),all,momentum+regime-filter,21,7,-2.3634728361366117,-2.862003495339869,-1.5125709164551355,1.3494325788847337,0.0,-0.18574485577021016,424,False,
short,pair,any(ts_momentum+sma_regime),any,momentum+regime-filter,21,7,-2.152748040706303,-4.72600429157703,-1.7006539786813126,3.025350312895717,0.0,-0.25325555842255854,582,False,
short,pair,all(ts_momentum+breakout),all,momentum+breakout,21,7,-1.5682742926164368,-2.501913750048236,0.27762501103761517,2.7795387610858513,0.2857142857142857,-0.13475784700477333,426,False,
short,pair,any(ts_momentum+breakout),any,momentum+breakout,21,7,-3.3504549328214375,-4.150668843186584,-2.20515051538758,1.9455183277990042,0.0,-0.31449430913112,638,False,
short,pair,all(ts_momentum+bb_breakout),all,momentum+breakout,21,7,-1.9228968765660488,-3.202755829383323,-0.6946192570170865,2.5081365723662365,0.14285714285714285,-0.14638870939181814,298,False,
short,pair,any(ts_momentum+bb_breakout),any,momentum+breakout,21,7,-2.390564940705644,-3.2887438045504815,-1.3117387883899152,1.9770050161605663,0.0,-0.22656789626041518,686,False,
short,pair,all(ts_momentum+keltner),all,momentum+breakout,21,7,-0.9613454889290572,-1.7989661573518279,0.6781164179402095,2.4770825752920373,0.2857142857142857,-0.04875496394183376,88,False,
short,pair,any(ts_momentum+keltner),any,momentum+breakout,21,7,-2.5644161980049804,-4.0396995492268015,-2.02205511819407,2.0176444310327315,0.0,-0.24194381796978937,716,False,
short,pair,all(ts_momentum+rsi),all,momentum+oscillator-reversion,21,7,-2.535470811299469,-3.4518861612937752,0.5529368180320278,4.0048229793258034,0.2857142857142857,-0.06973678509607517,130,False,
short,pair,any(ts_momentum+rsi),any,momentum+oscillator-reversion,21,7,-2.6441280615028204,-3.3612285124905155,-2.043665012818555,1.3175634996719605,0.0,-0.3611001802544742,766,False,
short,pair,all(ts_momentum+stochastic),all,momentum+oscillator-reversion,21,7,-2.2632456567407346,-3.1109367779008754,-1.1422674970629265,1.968669280837949,0.09523809523809523,-0.053742010986209565,156,False,
short,pair,any(ts_momentum+stochastic),any,momentum+oscillator-reversion,21,7,-2.0047389072893145,-2.5683000886477445,-1.5544546561859693,1.0138454324617752,0.0,-0.2840294825677072,750,False,
short,pair,all(ts_momentum+bb_reversion),all,momentum+mean-reversion,21,7,-1.0526110564584286,-1.6902805732843673,0.3362982201346827,2.0265787934190502,0.3333333333333333,-0.02043445967972879,86,False,
short,pair,any(ts_momentum+bb_reversion),any,momentum+mean-reversion,21,7,-2.6959244375262426,-3.508689235237554,-2.2632892545480705,1.2453999806894833,0.0,-0.3711652470709449,814,False,
short,pair,all(ts_momentum+zscore),all,momentum+mean-reversion,21,7,-1.141444191173682,-1.7195868013936357,-0.445933261181364,1.2736535402122717,0.14285714285714285,-0.021056772999805795,76,False,
short,pair,any(ts_momentum+zscore),any,momentum+mean-reversion,21,7,-2.6900210839816165,-3.5710773741763897,-2.0061991452204273,1.5648782289559624,0.0,-0.3540125622401953,814,False,
short,pair,all(ts_momentum+vwap_reversion),all,momentum+mean-reversion,21,7,-2.30094702630644,-3.3072258127354317,-0.5796356201860142,2.7275901925494175,0.14285714285714285,-0.0793626342539121,218,False,
short,pair,any(ts_momentum+vwap_reversion),any,momentum+mean-reversion,21,7,-2.880474216269167,-3.443288068013443,-2.4581321962039673,0.9851558718094755,0.0,-0.3827378056483066,736,False,
short,pair,all(ts_momentum+obv_trend),all,momentum+volume-flow,21,7,-3.001522801188765,-3.4886582105808874,-1.9665557416505115,1.522102468930376,0.0,-0.2591171445991418,734,False,
short,pair,any(ts_momentum+obv_trend),any,momentum+volume-flow,21,7,-1.8518920205952738,-2.4461736011381086,-0.6462667010641963,1.7999069000739123,0.09523809523809523,-0.21486997521604578,798,False,
short,pair,all(sma_regime+breakout),all,regime-filter+breakout,21,7,-1.9818112943709725,-2.783621160930899,-0.9671192318229103,1.8165019291079887,0.047619047619047616,-0.1565400082441064,292,False,
short,pair,any(sma_regime+breakout),any,regime-filter+breakout,21,7,-2.004918691238919,-2.5231193280050457,-1.4212395099880393,1.1018798180170064,0.0,-0.21736829274255864,350,False,
short,pair,all(sma_regime+bb_breakout),all,regime-filter+breakout,21,7,-2.156550239646543,-3.128219555465014,-1.0614996567068116,2.0667198987582025,0.09523809523809523,-0.13308206359859232,236,False,
short,pair,any(sma_regime+bb_breakout),any,regime-filter+breakout,21,7,-1.4699107422990678,-2.215801727293341,-0.6909343861849213,1.5248673411084197,0.09523809523809523,-0.16093154620013816,326,False,
short,pair,all(sma_regime+keltner),all,regime-filter+breakout,21,7,-1.068902237698894,-2.0016011467261245,0.20995243451607076,2.211553581242195,0.2857142857142857,-0.04291888563626811,90,False,
short,pair,any(sma_regime+keltner),any,regime-filter+breakout,21,7,-1.9080523160288003,-2.4148442616851424,-1.4541555074411248,0.9606887542440177,0.0,-0.18157855639169795,290,False,
short,pair,all(sma_regime+rsi),all,regime-filter+oscillator-reversion,21,7,-0.06335235666787956,-1.488367864326765,1.1310421760029563,2.619410040329721,0.47619047619047616,-0.0037696913823613842,142,False,
short,pair,any(sma_regime+rsi),any,regime-filter+oscillator-reversion,21,7,-2.3411967853409195,-2.889950839578276,-1.9884043378187137,0.9015465017595623,0.0,-0.3190751353979192,418,False,
short,pair,all(sma_regime+stochastic),all,regime-filter+oscillator-reversion,21,7,-1.0714406221501298,-2.4972648410747422,-0.46921411208756814,2.028050728987174,0.14285714285714285,-0.03303873587354711,134,False,
short,pair,any(sma_regime+stochastic),any,regime-filter+oscillator-reversion,21,7,-1.2918176166647555,-2.1315844580066283,-0.552141337292884,1.5794431207137443,0.09523809523809523,-0.17740570232150954,372,False,
short,pair,all(sma_regime+bb_reversion),all,regime-filter+mean-reversion,21,7,0.5488486300553775,-1.0063426350708105,1.859849212236294,2.866191847307104,0.6190476190476191,0.01566306503436654,112,False,
short,pair,any(sma_regime+bb_reversion),any,regime-filter+mean-reversion,21,7,-2.353584797638885,-2.8912458966823382,-1.7894908085971926,1.1017550880851457,0.0,-0.30567658335175574,434,False,
short,pair,all(sma_regime+zscore),all,regime-filter+mean-reversion,21,7,0.6814463017184338,-0.7239125745164295,1.859849212236294,2.5837617867527234,0.6190476190476191,0.01566306503436654,112,False,
short,pair,any(sma_regime+zscore),any,regime-filter+mean-reversion,21,7,-2.284564677695331,-2.8499953057510163,-1.7729056468347941,1.0770896589162222,0.0,-0.30974456710874565,422,False,
short,pair,all(sma_regime+vwap_reversion),all,regime-filter+mean-reversion,21,7,-1.8978932995232618,-3.2358414024190516,0.199204325573125,3.4350457279921764,0.2857142857142857,-0.0701182672536449,202,False,
short,pair,any(sma_regime+vwap_reversion),any,regime-filter+mean-reversion,21,7,-2.332968335307686,-2.92478656375957,-2.1840584262929563,0.7407281374666135,0.0,-0.3209847850313343,428,False,
short,pair,all(sma_regime+obv_trend),all,regime-filter+volume-flow,21,7,-1.8827155315683701,-2.1442794864612105,-1.6142632767404732,0.5300162097207373,0.047619047619047616,-0.15880964668357855,490,False,
short,pair,any(sma_regime+obv_trend),any,regime-filter+volume-flow,21,7,-1.4619126492854881,-2.2552574297142867,-0.785199258494224,1.4700581712200627,0.047619047619047616,-0.1959979233232898,654,False,
short,pair,all(breakout+rsi),all,breakout+oscillator-reversion,21,7,0.0,-0.8072204108878082,0.0,0.8072204108878082,0.23809523809523808,0.0,8,True,only 8 trades across all blocks (floor 10)
short,pair,any(breakout+rsi),any,breakout+oscillator-reversion,21,7,-2.30131414040513,-2.6291765018203828,-1.9769855420346467,0.652190959785736,0.0,-0.31980690665924094,568,False,
short,pair,all(breakout+stochastic),all,breakout+oscillator-reversion,21,7,-2.1053147543828943,-3.367315078516643,0.0,3.367315078516643,0.14285714285714285,-0.012932209465214894,16,False,
short,pair,any(breakout+stochastic),any,breakout+oscillator-reversion,21,7,-1.4201740527795614,-1.9706645940422562,-0.8770085611980928,1.0936560328441636,0.047619047619047616,-0.22523263905873814,494,False,
short,pair,all(breakout+bb_reversion),all,breakout+mean-reversion,21,7,-0.22713306996558028,-1.0780335284999873,1.865991931197195,2.9440254596971824,0.42857142857142855,-0.004946488258510184,12,False,
short,pair,any(breakout+bb_reversion),any,breakout+mean-reversion,21,7,-2.1238117763847444,-2.702784736029094,-1.2513136987954248,1.4514710372336692,0.0,-0.2893608049695382,568,False,
short,pair,all(breakout+zscore),all,breakout+mean-reversion,21,7,-0.22713306996558028,-1.0780335284999873,1.7951429663078091,2.8731764948077965,0.3333333333333333,-0.004946488258510184,10,False,
short,pair,any(breakout+zscore),any,breakout+mean-reversion,21,7,-2.1099241375357862,-2.5575862186773572,-1.1895438607570346,1.3680423579203227,0.0,-0.3029706544518722,556,False,
short,pair,all(breakout+vwap_reversion),all,breakout+mean-reversion,21,7,-2.079546349705524,-2.6949259995903647,0.0780190813440283,2.772945080934393,0.2857142857142857,-0.028632160172966326,30,False,
short,pair,any(breakout+vwap_reversion),any,breakout+mean-reversion,21,7,-2.6241860231433902,-3.0239778936021144,-2.028427326202533,0.9955505673995813,0.0,-0.33927513134878395,604,False,
short,pair,all(breakout+obv_trend),all,breakout+volume-flow,21,7,-1.4954617848422609,-3.0808428764581297,-0.11101655578365295,2.9698263206744766,0.23809523809523808,-0.14925847905869027,474,False,
short,pair,any(breakout+obv_trend),any,breakout+volume-flow,21,7,-1.71382695183338,-2.7631675517386416,-0.5561453374643673,2.207022214274274,0.09523809523809523,-0.2303637959454623,728,False,
short,pair,all(bb_breakout+rsi),all,breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
short,pair,any(bb_breakout+rsi),any,breakout+oscillator-reversion,21,7,-1.8769159888839715,-2.6418270483468484,-1.361640741305695,1.2801863070411534,0.047619047619047616,-0.2705572463410034,552,False,
