a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
ma_ribbon,garch_voltarget,trend,risk-overlay,True,0.5432444239772081,0.5245901639344263,0.625,False
ma_crossover,atr_sized,trend,risk-overlay,True,0.5424458624622855,0.6037527593818984,0.7789408866995073,False
keltner,atr_sized,breakout,risk-overlay,True,0.5394183027024607,0.4423897581792319,0.7586206896551724,False
voltarget,ma_ribbon,risk-overlay,trend,True,0.5373818579222884,0.5245901639344263,0.625,False
ts_momentum,ma_ribbon,momentum,trend,True,0.5358235782401533,0.5437116564417178,0.6336206896551724,False
stochastic,vwap_reversion,oscillator-reversion,mean-reversion,True,0.5320147427454428,0.5102533172496985,0.75,False
bb_breakout,ma_ribbon,breakout,trend,True,0.5313664585840033,0.34789515488482925,0.4944581280788177,False
ma_crossover,ts_momentum,trend,momentum,True,0.5310610772141047,0.5993657505285412,0.7666256157635468,False
vwap_reversion,grid,mean-reversion,mean-reversion,False,0.5297747864549315,0.6037181996086106,0.750615763546798,False
bb_breakout,obv_trend,breakout,volume-flow,True,0.5273325634180948,0.4896969696969697,0.7407635467980296,False
ma_crossover,garch_voltarget,trend,risk-overlay,True,0.5220310957326775,0.6037527593818984,0.7789408866995073,False
bb_breakout,atr_sized,breakout,risk-overlay,True,0.5219034756991597,0.47724317295188556,0.7524630541871922,False
breakout,dual_momentum,breakout,momentum,True,0.5213134874705055,0.5515695067264574,0.7536945812807881,False
ma_crossover,voltarget,trend,risk-overlay,True,0.5208979058033538,0.6037527593818984,0.7789408866995073,False
zscore,ou_reversion,mean-reversion,mean-reversion,False,0.5171480504238392,0.33555555555555555,0.8158866995073891,False
stochastic,zscore,oscillator-reversion,mean-reversion,True,0.5145879720421374,0.48392282958199356,0.8023399014778325,False
breakout,garch_voltarget,breakout,risk-overlay,True,0.5006526111631802,0.5663824604141291,0.7807881773399015,False
ma_crossover,breakout,trend,breakout,True,0.5004212330434117,0.5359179019384265,0.749384236453202,False
bb_breakout,sma_regime,breakout,regime-filter,True,0.4995392597188021,0.47724317295188556,0.7524630541871922,False
bb_reversion,ou_reversion,mean-reversion,mean-reversion,False,0.4987085908982843,0.31856540084388185,0.8011083743842364,False
breakout,voltarget,breakout,risk-overlay,True,0.4954170401537883,0.5663824604141291,0.7807881773399015,False
stochastic,grid,oscillator-reversion,mean-reversion,True,0.4927829398258215,0.4489130434782609,0.687807881773399,False
rsi,zscore,oscillator-reversion,mean-reversion,True,0.47672269850852506,0.391812865497076,0.8078817733990148,False
keltner,voltarget,breakout,risk-overlay,True,0.4765988616035635,0.4423897581792319,0.7586206896551724,False
keltner,garch_voltarget,breakout,risk-overlay,True,0.47037973404124866,0.4423897581792319,0.7586206896551724,False
keltner,ts_momentum,breakout,momentum,True,0.46963220982181525,0.3858064516129032,0.7068965517241379,False
