horizon,size,mode,a,b,corr,agree_active,both_flat,redundant
long,3,all,all(macd+sma_regime+bb_breakout),all(macd+sma_regime+keltner),0.8826969724497573,0.8168168168168168,False,True
long,3,all,all(macd+sma_regime+bb_reversion),all(macd+sma_regime+zscore),,,True,True
long,3,all,all(macd+adx_trend+bb_breakout),all(macd+adx_trend+keltner),0.9824297194917122,0.967741935483871,False,True
long,3,all,all(macd+adx_trend+bb_reversion),all(macd+adx_trend+zscore),,,True,True
long,3,all,all(macd+hurst_switch+bb_breakout),all(macd+hurst_switch+keltner),0.9853007713702886,0.9714285714285714,False,True
long,3,all,all(macd+hurst_switch+bb_reversion),all(macd+hurst_switch+zscore),1.0,1.0,False,True
long,3,all,all(macd+vol_regime+bb_breakout),all(macd+vol_regime+keltner),0.8417793825650588,0.7383177570093458,False,True
long,3,all,all(macd+vol_regime+bb_reversion),all(macd+vol_regime+zscore),,,True,True
long,3,all,all(macd+breakout+bb_breakout),all(macd+breakout+keltner),0.9764466313214308,0.9623824451410659,False,True
long,3,all,all(macd+breakout+bb_reversion),all(macd+breakout+zscore),,,True,True
long,3,all,all(macd+bb_breakout+rsi),all(macd+keltner+rsi),,0.0,False,False
long,3,all,all(macd+bb_breakout+stochastic),all(macd+keltner+stochastic),,,True,True
long,3,all,all(macd+bb_breakout+bb_reversion),all(macd+bb_breakout+zscore),,,True,True
long,3,all,all(macd+bb_breakout+bb_reversion),all(macd+keltner+bb_reversion),,,True,True
long,3,all,all(macd+bb_breakout+bb_reversion),all(macd+keltner+zscore),,,True,True
long,3,all,all(macd+bb_breakout+zscore),all(macd+keltner+bb_reversion),,,True,True
long,3,all,all(macd+bb_breakout+zscore),all(macd+keltner+zscore),,,True,True
long,3,all,all(macd+keltner+bb_reversion),all(macd+keltner+zscore),,,True,True
long,3,all,all(macd+bb_breakout+vwap_reversion),all(macd+keltner+vwap_reversion),,,True,True
long,3,all,all(macd+bb_breakout+ou_reversion),all(macd+keltner+ou_reversion),,0.0,False,False
long,3,all,all(macd+bb_breakout+obv_trend),all(macd+keltner+obv_trend),0.8790769691694379,0.8283582089552238,False,True
