a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
bb_reversion,vol_regime,mean-reversion,regime-filter,True,-0.3702781223766369,0.016985138004246284,0.42980295566502463,False
zscore,dual_momentum,mean-reversion,momentum,True,-0.3751932803394287,0.07763713080168777,0.32697044334975367,False
bb_reversion,dual_momentum,mean-reversion,momentum,True,-0.3832556395193517,0.07718120805369127,0.3226600985221675,False
stochastic,dual_momentum,oscillator-reversion,momentum,True,-0.4009313106843753,0.10547184773988898,0.3054187192118227,False
rsi,obv_trend,oscillator-reversion,volume-flow,True,-0.4285394518632059,0.06032285471537808,0.31896551724137934,False
stochastic,atr_sized,oscillator-reversion,sma-gated,True,-0.4347070412331012,0.09520123839009288,0.2801724137931034,False
keltner,zscore,breakout,mean-reversion,True,-0.44198560020668287,0.0,0.38485221674876846,False
stochastic,voltarget,oscillator-reversion,sma-gated,True,-0.44388313699236387,0.09520123839009288,0.2801724137931034,False
stochastic,garch_voltarget,oscillator-reversion,sma-gated,True,-0.44449355635227666,0.09520123839009288,0.2801724137931034,False
stochastic,sma_regime,oscillator-reversion,sma-gated,True,-0.4460811558694291,0.09520123839009288,0.2801724137931034,False
bb_reversion,keltner,mean-reversion,breakout,True,-0.44678327148331476,0.0,0.3805418719211823,False
rsi,vol_regime,oscillator-reversion,regime-filter,True,-0.45363792828514776,0.0009832841691248771,0.37438423645320196,False
bb_breakout,zscore,breakout,mean-reversion,True,-0.459663728344047,0.0,0.3669950738916256,False
bb_reversion,bb_breakout,mean-reversion,breakout,True,-0.46465329240530756,0.0,0.3626847290640394,False
grid,vol_regime,mean-reversion,regime-filter,True,-0.46819975170435196,0.044534412955465584,0.2733990147783251,False
rsi,keltner,oscillator-reversion,breakout,True,-0.4882255539589834,0.0,0.3435960591133005,False
breakout,zscore,breakout,mean-reversion,True,-0.4899600979833883,0.000925925925925926,0.3355911330049261,False
rsi,bb_breakout,oscillator-reversion,breakout,True,-0.4939373807451063,0.0045871559633027525,0.33189655172413796,False
